operon_no.	locus_tag	start	end	sense
1353	CCNA_02342	2481416	2482681	-
1351	CCNA_02340	2479805	2480647	-
1351	CCNA_02339	2478864	2479760	-
1351	CCNA_02338	2478190	2478867	-
1350	CCNA_02337	2477793	2478101	-
1350	CCNA_02336	2476809	2477789	-
1348	CCNA_02333	2474478	2475422	-
1344	CCNA_02327	2469374	2470195	-
1343	CCNA_02326	2468002	2469219	-
1343	CCNA_02325	2466949	2467884	-
1342	CCNA_02324	2465823	2466731	-
1339	CCNA_02320	2462335	2463360	-
1338	CCNA_02319	2461698	2462216	-
1337	CCNA_02318	2461318	2461581	-
1337	CCNA_02317	2460852	2461289	-
1337	CCNA_02316	2460427	2460942	-
1337	CCNA_02315	2460236	2460430	-
1337	CCNA_02314	2459534	2460208	-
1335	CCNA_02313	2458478	2459416	-
1334	CCNA_02312	2457494	2458384	-
1331	CCNA_02308	2453477	2454331	-
1329	CCNA_02303	2448736	2449281	-
1327	CCNA_02298	2444803	2445762	-
1327	CCNA_02297	2444280	2444861	-
1325	CCNA_02293	2440516	2441148	-
1325	CCNA_02292	2439791	2440519	-
1324	CCNA_02291	2438351	2439589	-
1324	CCNA_02290	2437686	2438333	-
1324	CCNA_02289	2437366	2437677	-
1322	CCNA_02286	2435476	2435586	-
1321	CCNA_02285	2434816	2435298	-
1321	CCNA_02284	2434123	2434764	-
1320	CCNA_02283	2433397	2433960	-
1314	CCNA_02275	2425820	2426605	-
1314	CCNA_02274	2425338	2425823	-
1312	CCNA_02273	2424964	2425212	-
1312	CCNA_02272	2424687	2424929	-
1312	CCNA_02271	2423833	2424618	-
1311	CCNA_02270	2423096	2423605	-
1309	CCNA_02268	2420938	2421585	-
1305	CCNA_02264	2418025	2418600	-
1303	CCNA_02261	2411414	2413423	-
1302	CCNA_02260	2410926	2411330	-
1300	CCNA_02257	2409069	2409380	-
1299	CCNA_02256	2407281	2408750	-
1298	CCNA_02255	2405880	2407175	-
1297	CCNA_02254	2404518	2405678	-
1295	CCNA_02252	2400729	2402321	-
1295	CCNA_02251	2399868	2400707	-
1295	CCNA_02250	2397843	2399807	-
1294	CCNA_02249	2397237	2397635	-
1294	CCNA_02248	2397073	2397162	-
1292	CCNA_02246	2395180	2396016	-
1291	CCNA_02245	2394654	2395106	-
1291	CCNA_03964	2394598	2394657	-
1290	CCNA_02244	2393276	2394553	-
1288	CCNA_02242	2391126	2391560	-
1287	CCNA_02241	2390484	2390951	-
1287	CCNA_02240	2389711	2390484	-
1287	CCNA_02239	2388542	2389714	-
1283	CCNA_02234	2383122	2383457	-
1279.1	CCNA_02231	2377969	2379636	-
1279	CCNA_02230	2376868	2377827	-
1276	CCNA_02227	2375110	2375982	-
1276	CCNA_02226	2374701	2375078	-
1276	CCNA_02225	2373680	2374657	-
1276	CCNA_02224	2372739	2373683	-
1276	CCNA_02223	2371873	2372742	-
1276	CCNA_02222	2370800	2371876	-
1276	CCNA_03963	2370612	2370800	-
1276	CCNA_02221	2367923	2370622	-
1275	CCNA_02220	2366252	2367700	-
1273	CCNA_02218	2364482	2365177	-
1273.1	CCNA_02217	2364081	2364383	-
1273.1	CCNA_02216	2363669	2363959	-
1273.1	CCNA_02215	2362451	2363662	-
1269	CCNA_02213	2360757	2361848	-
1265	CCNA_02209	2356825	2357847	-
1261	CCNA_02205	2353231	2354187	-
1260	CCNA_02204	2351931	2352950	-
1259	CCNA_02203	2351214	2351792	-
1257	CCNA_02201	2349785	2350345	-
1256	CCNA_02200	2349330	2349722	-
1254	CCNA_02198	2347464	2348474	-
1254	CCNA_02197	2346873	2347463	-
1253	CCNA_02196	2346386	2346784	-
1251	CCNA_02193	2343879	2344412	-
1251	CCNA_02192	2343481	2343921	-
1244	CCNA_02182	2333403	2334281	-
1244	CCNA_02181	2332741	2333406	-
1243	CCNA_02180	2331553	2332653	-
1238	CCNA_02175	2327877	2328401	-
1236	CCNA_02171	2323300	2324580	-
1236	CCNA_02170	2322614	2323237	-
1234	CCNA_03897	2321655	2321942	-
1234	CCNA_02167	2320949	2321581	-
1234	CCNA_02166	2320321	2320905	-
1234	CCNA_02165	2319266	2320324	-
1234	CCNA_02164	2318142	2319203	-
1230	CCNA_02160	2315586	2316095	-
1228	CCNA_02157	2313463	2313810	-
1228	CCNA_02156	2312039	2313451	-
1225	CCNA_02153	2309204	2310124	-
1225	CCNA_02152	2308548	2309207	-
1223	CCNA_02151	2308196	2308450	-
1223	CCNA_02150	2307274	2308158	-
1223	CCNA_02149	2305334	2307256	-
1219	CCNA_02141	2299928	2300545	-
1219	CCNA_02140	2298776	2299900	-
1219	CCNA_02139	2298195	2298779	-
1219	CCNA_02138	2297404	2298198	-
1219	CCNA_02137	2294518	2297394	-
1217	CCNA_02136	2292773	2294236	-
1217	CCNA_02135	2292072	2292770	-
1217	CCNA_02134	2290257	2292065	-
1217	CCNA_02133	2289247	2290242	-
1217	CCNA_02132	2288142	2289161	-
1216	CCNA_02131	2285379	2287844	-
1216	CCNA_02130	2283929	2285359	-
1213	CCNA_02127	2279617	2281278	-
1211	CCNA_02125	2276272	2279196	-
1210	CCNA_02124	2275567	2276028	-
1207	CCNA_02120	2270198	2271166	-
1207	CCNA_02119	2269507	2270220	-
1207	CCNA_02118	2267319	2269502	-
1206	CCNA_02117	2266640	2267236	-
1205	CCNA_02116	2265728	2266525	-
1203	CCNA_02114	2263333	2263515	-
1201	CCNA_02111	2260760	2261314	-
1201	CCNA_02110	2260320	2260748	-
1200	CCNA_02109	2258250	2260088	-
1200	CCNA_02108	2256813	2258201	-
1199	CCNA_02106	2253663	2256422	-
1198	CCNA_02105	2253002	2253388	-
1198.1	CCNA_02104	2252605	2252940	-
1198.1	CCNA_02103	2252045	2252605	-
1195	CCNA_02100	2250015	2250494	-
1195	CCNA_02099	2248481	2249896	-
1192	CCNA_02096	2244856	2245224	-
1190	CCNA_02094	2242725	2243642	-
1188	CCNA_02092	2240106	2240744	-
1186	CCNA_02089	2237967	2238341	-
1183	CCNA_02087	2236357	2237541	-
1183	CCNA_02086	2235387	2236187	-
1183	CCNA_02085	2234353	2235390	-
1183	CCNA_02084	2233532	2234356	-
1183	CCNA_02083	2232870	2233535	-
1182	CCNA_02082	2232512	2232736	-
1181	CCNA_02081	2231825	2232427	-
1181	CCNA_02080	2230926	2231828	-
1180	CCNA_02078	2228427	2229875	-
1180	CCNA_02077	2227639	2228430	-
1180	CCNA_02076	2226974	2227642	-
1180.1	CCNA_02075	2225052	2226881	-
1177	CCNA_02071	2222587	2222898	-
1177	CCNA_02070	2220831	2222429	-
1177	CCNA_02069	2219865	2220830	-
1177	CCNA_02068	2219512	2219865	-
1176	CCNA_02067	2218802	2219416	-
1175	CCNA_02066	2218017	2218730	-
1173.1	CCNA_02064	2214597	2215493	-
1173.2	CCNA_02063	2213567	2214496	-
1173.3	CCNA_02062	2211778	2213484	-
1171	CCNA_02060	2209891	2210274	-
1171	CCNA_02059	2208899	2209894	-
1169	CCNA_02056	2205383	2206108	-
1169	CCNA_02055	2205060	2205386	-
1168	CCNA_02054	2203400	2204932	-
1164	CCNA_02049	2196860	2197255	-
1161	CCNA_02045	2190729	2192279	-
1161	CCNA_02044	2190154	2190723	-
1161	CCNA_02043	2188693	2190144	-
1160.1	CCNA_02042	2187021	2188385	-
1160.5	CCNA_02041	2186211	2186852	-
1158	CCNA_02039	2183866	2185128	-
1156	CCNA_02037	2181072	2183471	-
1155	CCNA_02036	2180650	2180928	-
1154	CCNA_02035	2178958	2180166	-
1153	CCNA_02033	2177095	2177472	-
1153	CCNA_02032	2176523	2177125	-
1153	CCNA_02031	2175933	2176526	-
1153	CCNA_02030	2175516	2175911	-
1153	CCNA_02029	2174263	2175513	-
1153	CCNA_02028	2173934	2174266	-
1153	CCNA_02027	2173251	2173937	-
1153	CCNA_02026	2173025	2173249	-
1153	CCNA_02025	2172762	2173028	-
1153	CCNA_02024	2171439	2172758	-
1153	CCNA_02023	2169373	2171433	-
1153	CCNA_02022	2168298	2169368	-
1153	CCNA_02021	2168059	2168298	-
1153	CCNA_03961	2167838	2168062	-
1153	CCNA_02020	2167336	2167827	-
1153	CCNA_02019	2166636	2167253	-
1153	CCNA_02018	2166334	2166639	-
1153	CCNA_02017	2164265	2166325	-
1153	CCNA_02016	2162766	2164268	-
1153	CCNA_02015	2161313	2162773	-
1153	CCNA_02014	2160559	2161311	-
1153	CCNA_02013	2159777	2160562	-
1153	CCNA_02012	2158098	2159777	-
1153.1	CCNA_02011	2157570	2157989	-
1153.1	CCNA_02010	2157310	2157570	-
1153.1	CCNA_02009	2156875	2157291	-
1153.1	CCNA_02008	2155544	2156875	-
1153.1	CCNA_02007	2154264	2155544	-
1153.1	CCNA_02006	2153585	2154271	-
1150	CCNA_02004	2152374	2152463	-
1150	CCNA_02003	2148907	2152338	-
1149	CCNA_02002	2148110	2148739	-
1147	CCNA_02000	2146328	2147134	-
1147	CCNA_01999	2145250	2146188	-
1147.1	CCNA_01998	2144332	2145072	-
1147.1	CCNA_01997	2143739	2144305	-
1147.1	CCNA_01996	2142908	2143687	-
1147.1	CCNA_01995	2142103	2142948	-
1147.1	CCNA_01994	2140916	2142115	-
1147.1	CCNA_01993	2139697	2140974	-
1147.1	CCNA_01992	2137316	2139679	-
1147.1	CCNA_01991	2136675	2137313	-
1147.1	CCNA_01990	2135602	2136621	-
1147.1	CCNA_01989	2135120	2135599	-
1147.1	CCNA_01988	2134332	2135123	-
1147.1	CCNA_01987	2133480	2134322	-
1147.1	CCNA_01986	2132287	2133483	-
1146	CCNA_01985	2130432	2132201	-
1146	CCNA_01984	2130172	2130435	-
1144	CCNA_03960	2127185	2127355	-
1144	CCNA_01981	2125014	2127191	-
1144	CCNA_01980	2124219	2124986	-
1140	CCNA_01973	2118945	2119154	-
1138	CCNA_01970	2114516	2115277	-
1137	CCNA_01969	2112556	2114394	-
1133	CCNA_01964	2107547	2107942	-
1133	CCNA_01963	2106904	2107542	-
1130	CCNA_01958	2103570	2103770	-
1130.1	CCNA_01957	2102616	2103425	-
1126	CCNA_01952	2095782	2096969	-
1125	CCNA_01951	2093252	2095621	-
1125	CCNA_01950	2092058	2093173	-
1121	CCNA_01945	2086909	2088006	-
1120	CCNA_01944	2086293	2086811	-
1118	CCNA_01942	2084921	2085397	-
1118	CCNA_01941	2083785	2084924	-
1118	CCNA_01940	2082316	2083785	-
1118	CCNA_01939	2081930	2082319	-
1118	CCNA_01938	2081188	2081937	-
1118	CCNA_01937	2080163	2081191	-
1118	CCNA_01936	2078937	2080163	-
1118	CCNA_01935	2078573	2078929	-
1118	CCNA_01934	2078166	2078567	-
1118	CCNA_01933	2077966	2078166	-
1116	CCNA_01930	2075420	2076391	-
1116	CCNA_01929	2075015	2075419	-
1116	CCNA_01928	2074608	2075018	-
1113	CCNA_01925	2070969	2072426	-
1113	CCNA_01924	2069785	2070936	-
1111	CCNA_01922	2067304	2068035	-
1111	CCNA_01921	2066987	2067280	-
1111	CCNA_01920	2063515	2066982	-
1107.1	CCNA_01917	2059987	2061114	-
1107	CCNA_01916	2058860	2059846	-
1102	CCNA_01912	2056129	2056449	-
1102	CCNA_01911	2055562	2055933	-
1102.1	CCNA_01910	2055307	2055426	-
1101	CCNA_01909	2053976	2055085	-
1101	CCNA_01908	2053105	2053920	-
1101	CCNA_01907	2052344	2053105	-
1098	CCNA_01901	2043376	2044365	-
1098	CCNA_01900	2042642	2043268	-
1098	CCNA_01899	2041635	2042645	-
1098	CCNA_01898	2040850	2041638	-
1098	CCNA_01897	2040047	2040853	-
1097	CCNA_01896	2039570	2039776	-
1095	CCNA_01894	2035926	2037557	-
1093	CCNA_01891	2032774	2033601	-
1091	CCNA_01889	2029278	2030912	-
1089	CCNA_01886	2025426	2028326	-
1088	CCNA_01885	2024476	2025252	-
1086	CCNA_01878	2016779	2018377	-
1084	CCNA_01876	2014046	2015716	-
1082	CCNA_01874	2010768	2012213	-
2385	CCNA_03895	2009954	2010232	-
1080	CCNA_01870	2008780	2009934	-
1079	CCNA_01869	2005990	2008671	-
1079	CCNA_01868	2005193	2005987	-
2384	CCNA_03894	2003815	2005050	-
1077	CCNA_01863	1997194	1998630	-
1077	CCNA_01862	1996891	1997184	-
1070	CCNA_01851	1982720	1983781	-
1070	CCNA_01850	1980704	1982701	-
1070	CCNA_01849	1980075	1980701	-
1070	CCNA_01848	1979689	1980078	-
1070	CCNA_01847	1978955	1979692	-
1070	CCNA_01846	1977612	1978958	-
1070	CCNA_01845	1977086	1977619	-
1069	CCNA_01844	1976177	1976803	-
1066	CCNA_01840	1970882	1972324	-
1063	CCNA_01837	1969053	1970081	-
1061	CCNA_01835	1967528	1968214	-
1061	CCNA_01834	1965009	1967531	-
1056	CCNA_01828	1954767	1955342	-
1053	CCNA_01824	1950334	1950669	-
1052	CCNA_01823	1950040	1950258	-
1051	CCNA_01822	1948350	1949762	-
1051	CCNA_01821	1947560	1948387	-
1048	CCNA_01812	1936456	1937604	-
1048	CCNA_01811	1935926	1936417	-
1046	CCNA_01808	1933343	1934419	-
1046	CCNA_01807	1931701	1933254	-
1041	CCNA_01794	1920971	1921741	-
1036	CCNA_01789	1916649	1917164	-
1035	CCNA_01788	1916111	1916470	-
1034	CCNA_01787	1914921	1915856	-
1032	CCNA_01785	1912486	1913097	-
1032	CCNA_01784	1912227	1912619	-
1030	CCNA_01783	1911358	1912050	-
1029	CCNA_01782	1908936	1911152	-
1029	CCNA_01781	1908544	1908939	-
1028	CCNA_01780	1906954	1908453	-
1027	CCNA_01779	1906529	1906798	-
1024	CCNA_01775	1900847	1901872	-
1024	CCNA_01774	1900105	1900686	-
1023	CCNA_01773	1899409	1900026	-
1021	CCNA_01771	1898688	1898930	-
1019	CCNA_01769	1896310	1898175	-
1019	CCNA_01768	1895834	1896232	-
1017	CCNA_01766	1894443	1895228	-
1014	CCNA_01762	1890632	1891771	-
1014	CCNA_01761	1889529	1890635	-
1014	CCNA_01760	1887107	1889536	-
1013	CCNA_01759	1885591	1886940	-
1013	CCNA_01758	1884593	1885594	-
1013	CCNA_01757	1883718	1884548	-
1012	CCNA_01756	1883535	1883654	-
1011	CCNA_01755	1881785	1883437	-
1010	CCNA_01754	1881367	1881672	-
1006	CCNA_01745	1873509	1874042	-
1005	CCNA_01744	1872325	1873437	-
1004	CCNA_01743	1871442	1872251	-
1002	CCNA_01741	1870159	1870539	-
1002	CCNA_01740	1869866	1870144	-
1002	CCNA_01739	1869268	1869852	-
1001	CCNA_01738	1866634	1869063	-
1000	CCNA_01737	1864901	1866424	-
998	CCNA_01735	1863704	1864189	-
998	CCNA_01734	1862960	1863646	-
998	CCNA_01733	1861826	1862920	-
998	CCNA_01732	1860370	1861752	-
998	CCNA_01731	1859756	1860373	-
998	CCNA_01730	1858257	1859759	-
998	CCNA_01729	1857224	1858237	-
998	CCNA_01728	1856420	1857175	-
997	CCNA_01727	1854729	1856234	-
933.5	CCNA_03956	1845242	1845427	-
992	CCNA_01712	1844245	1844628	-
992	CCNA_01711	1842780	1844255	-
991	CCNA_01710	1841077	1842606	-
991	CCNA_01709	1840745	1841074	-
988	CCNA_01705	1836721	1837566	-
986	CCNA_01699	1830513	1831520	-
983	CCNA_01696	1826794	1828470	-
982	CCNA_01695	1823677	1826589	-
982	CCNA_01694	1821724	1823658	-
982	CCNA_01693	1820814	1821710	-
978	CCNA_01685	1812515	1812844	-
977	CCNA_01684	1811466	1812350	-
975	CCNA_01682	1809354	1810292	-
972	CCNA_01674	1795962	1797482	-
972	CCNA_01673	1795018	1795965	-
972	CCNA_01672	1794029	1795006	-
966	CCNA_01660	1781219	1781911	-
964	CCNA_01657	1778162	1778806	-
964	CCNA_01656	1777143	1778120	-
960	CCNA_01650	1770655	1771179	-
958	CCNA_01647	1767180	1768334	-
958	CCNA_01646	1766524	1767183	-
956	CCNA_01644	1764656	1765552	-
955	CCNA_01643	1763716	1764555	-
952	CCNA_01632	1751025	1751486	-
949	CCNA_01625	1745770	1747389	-
947	CCNA_01623	1744514	1744933	-
945	CCNA_01619	1740418	1741014	-
945	CCNA_01618	1739738	1740415	-
938	CCNA_01608	1727463	1728137	-
936	CCNA_01606	1725900	1726562	-
936	CCNA_01605	1725350	1725889	-
933	CCNA_01603	1723294	1724496	-
930	CCNA_01600	1721109	1722017	-
930	CCNA_01599	1720927	1721103	-
928	CCNA_01597	1718983	1719228	-
927	CCNA_01596	1716478	1718895	-
927	CCNA_01595	1715941	1716435	-
927	CCNA_01594	1715035	1715901	-
926	CCNA_01593	1713020	1714831	-
923	CCNA_01589	1708112	1709248	-
921	CCNA_01585	1702356	1704437	-
920	CCNA_01584	1699686	1702070	-
919	CCNA_01583	1698521	1699561	-
913	CCNA_01577	1693632	1694450	-
913	CCNA_01576	1692309	1693604	-
912	CCNA_01575	1690968	1692194	-
910	CCNA_01573	1689765	1690118	-
910	CCNA_01572	1689094	1689768	-
910	CCNA_01571	1688684	1689097	-
905	CCNA_01566	1682996	1683307	-
900	CCNA_01555	1670626	1672134	-
900	CCNA_01554	1669091	1670539	-
896	CCNA_01550	1664281	1665261	-
896	CCNA_01549	1662374	1664281	-
2405	CCNA_03953	1658850	1659263	-
894	CCNA_01546	1656352	1658577	-
892	CCNA_01543	1653545	1654885	-
891	CCNA_01542	1651185	1653455	-
888	CCNA_01539	1649458	1650156	-
886	CCNA_01537	1645354	1645890	-
878	CCNA_01524	1632277	1634067	-
878	CCNA_01523	1631535	1632116	-
877	CCNA_01522	1630557	1631426	-
876	CCNA_01521	1629643	1630458	-
2291	CCNA_03892	1627539	1628183	-
2291	CCNA_01517	1626548	1627576	-
2291	CCNA_01516	1625780	1626412	-
870	CCNA_01509	1619099	1620214	-
869	CCNA_01508	1618206	1618991	-
869	CCNA_01507	1617542	1618201	-
869	CCNA_01506	1616805	1617545	-
868	CCNA_01505	1616437	1616739	-
868	CCNA_01504	1614298	1616394	-
867	CCNA_01503	1612264	1613346	-
867	CCNA_01501	1611887	1612267	-
862	CCNA_01495	1604575	1606026	-
862	CCNA_01494	1603290	1604531	-
861	CCNA_01493	1602115	1603113	-
861	CCNA_01492	1601184	1602041	-
861	CCNA_01491	1599999	1601159	-
856	CCNA_01486	1592713	1593723	-
856	CCNA_01485	1591536	1592672	-
852	CCNA_01478	1585598	1586344	-
848	CCNA_01466	1574323	1574589	-
846	CCNA_01464	1572066	1572383	-
2403	CCNA_03951	1571872	1571955	-
845	CCNA_01463	1570667	1571776	-
844	CCNA_01462	1569294	1570469	-
833	CCNA_01444	1555589	1557607	-
833	CCNA_01443	1554869	1555501	-
831	CCNA_01439	1551231	1552631	-
827	CCNA_01437	1549757	1550008	-
827	CCNA_01435	1549509	1549760	-
822	CCNA_01427	1544458	1544940	-
821	CCNA_01426	1543638	1544192	-
817	CCNA_01418	1536112	1536558	-
2401	CCNA_03949	1529253	1529711	-
813	CCNA_01410	1527619	1529118	-
813	CCNA_01409	1526556	1527560	-
813	CCNA_01408	1526164	1526559	-
811	CCNA_01406	1524621	1525478	-
810	CCNA_01405	1524077	1524403	-
807	CCNA_01400	1520115	1520453	-
807	CCNA_01399	1518556	1520088	-
805	CCNA_01394	1512465	1513286	-
805	CCNA_01393	1510803	1512413	-
800	CCNA_01386	1503106	1503747	-
798	CCNA_01384	1500699	1502186	-
793	CCNA_01377	1492093	1492239	-
791	CCNA_01372	1486831	1487439	-
790	CCNA_01371	1486421	1486729	-
787	CCNA_01366	1482020	1482244	-
786	CCNA_01365	1481196	1481714	-
781	CCNA_01354	1468212	1469198	-
779	CCNA_01353	1465853	1467880	-
779	CCNA_01352	1463957	1465588	-
779	CCNA_01351	1463228	1463956	-
769	CCNA_01335	1447721	1448638	-
769	CCNA_01334	1446891	1447721	-
768	CCNA_01333	1446332	1446724	-
760	CCNA_01297	1422154	1422990	-
759	CCNA_01296	1420118	1422046	-
758	CCNA_01295	1419254	1419994	-
756	CCNA_01293	1418341	1418772	-
754	CCNA_01289	1415258	1415635	-
752	CCNA_01287	1412941	1413933	-
750	CCNA_01285	1411601	1412590	-
747	CCNA_01280	1405813	1406898	-
747	CCNA_01279	1404999	1405781	-
747	CCNA_01278	1404393	1404881	-
745	CCNA_01274	1400085	1401608	-
2325	CCNA_01273	1399447	1399908	-
2325	CCNA_01272	1399011	1399442	-
742	CCNA_01268	1396765	1397271	-
741	CCNA_01267	1395950	1396687	-
741	CCNA_01266	1395597	1395953	-
739	CCNA_01265	1395376	1395498	-
738	CCNA_01264	1394767	1395261	-
734	CCNA_01258	1385509	1386171	-
734	CCNA_01257	1384556	1385512	-
734	CCNA_01256	1383564	1384559	-
733	CCNA_01255	1382977	1383126	-
731	CCNA_01252	1379181	1381280	-
729	CCNA_01247	1374356	1375792	-
729	CCNA_01246	1373427	1374338	-
729	CCNA_01245	1372630	1373421	-
728	CCNA_01244	1371913	1372320	-
726	CCNA_01242	1367607	1369202	-
726	CCNA_01241	1366756	1367472	-
726	CCNA_01240	1365901	1366665	-
726	CCNA_01239	1364477	1365904	-
726	CCNA_01238	1363636	1364364	-
724	CCNA_01237	1363329	1363481	-
724	CCNA_01236	1363099	1363332	-
721	CCNA_01233	1360253	1361161	-
721	CCNA_01232	1359759	1360238	-
719	CCNA_01229	1355671	1357023	-
717	CCNA_01226	1353186	1353818	-
717	CCNA_01225	1352057	1353184	-
717	CCNA_01224	1350729	1352060	-
717	CCNA_01223	1349006	1350724	-
717	CCNA_01222	1348063	1349016	-
717.1	CCNA_01221	1347735	1347995	-
717.1	CCNA_01220	1346517	1347731	-
714	CCNA_01216	1342538	1343455	-
713	CCNA_01215	1341995	1342432	-
713	CCNA_01214	1340778	1341998	-
713	CCNA_01213	1339720	1340781	-
713	CCNA_01212	1338566	1339720	-
713	CCNA_01211	1337787	1338662	-
710	CCNA_01204	1330891	1331838	-
709	CCNA_01203	1328834	1330816	-
708	CCNA_01202	1326323	1328746	-
708	CCNA_01201	1325802	1326326	-
707	CCNA_01200	1323479	1325734	-
705	CCNA_01197	1321300	1321470	-
703	CCNA_01195	1318104	1319129	-
702	CCNA_01194	1315500	1317953	-
701	CCNA_01193	1313460	1315289	-
701	CCNA_01192	1312555	1313478	-
701	CCNA_01191	1311323	1312558	-
696	CCNA_01185	1304093	1304443	-
694	CCNA_01181	1301278	1301802	-
693	CCNA_01180	1299008	1301185	-
689	CCNA_01174	1293570	1294526	-
689	CCNA_01173	1293181	1293510	-
686	CCNA_01170	1288710	1291355	-
686	CCNA_01169	1287879	1288691	-
685	CCNA_01168	1286584	1287783	-
685	CCNA_01167	1285421	1286584	-
685	CCNA_01166	1284624	1285421	-
2383	CCNA_03891	1254289	1254639	-
673	CCNA_01149	1251371	1254007	-
670	CCNA_01145	1248684	1250288	-
670	CCNA_01144	1248269	1248661	-
670	CCNA_01143	1247757	1248239	-
667	CCNA_01140	1243292	1244899	-
664	CCNA_01137	1240347	1240868	-
664	CCNA_01136	1239400	1240290	-
664	CCNA_01135	1238972	1239289	-
664	CCNA_01134	1238520	1238933	-
663	CCNA_01133	1237868	1238398	-
660	CCNA_01125	1230748	1231227	-
659	CCNA_01124	1229340	1230383	-
655	CCNA_01120	1224190	1224321	-
652	CCNA_01117	1222305	1223195	-
650	CCNA_01115	1219547	1220338	-
650	CCNA_01114	1219079	1219504	-
650	CCNA_01113	1218139	1219086	-
647	CCNA_01108	1212651	1213511	-
645	CCNA_01104	1209940	1211112	-
645	CCNA_01103	1208972	1209943	-
643	CCNA_01101	1207424	1207945	-
642	CCNA_01100	1205363	1207291	-
642	CCNA_01099	1204106	1205296	-
641	CCNA_01098	1203784	1203984	-
641	CCNA_01097	1203412	1203768	-
640	CCNA_01096	1202090	1203163	-
640	CCNA_01095	1199533	1201932	-
639	CCNA_01094	1199089	1199238	-
638	CCNA_01093	1198666	1198962	-
638	CCNA_01092	1198379	1198681	-
638	CCNA_01091	1197735	1198325	-
637	CCNA_01090	1196289	1197659	-
637	CCNA_01089	1194604	1196295	-
637	CCNA_01088	1194028	1194555	-
635	CCNA_01086	1191305	1193113	-
634	CCNA_01085	1190105	1191112	-
632	CCNA_01082	1185664	1186698	-
630	CCNA_01079	1184014	1184190	-
628	CCNA_01077	1180973	1183075	-
627	CCNA_01076	1180276	1180887	-
627	CCNA_01075	1179849	1180265	-
625	CCNA_01074	1179617	1179754	-
625	CCNA_01073	1179165	1179557	-
624	CCNA_01072	1178906	1179061	-
623	CCNA_01071	1177299	1178732	-
623	CCNA_01070	1176508	1177257	-
621	CCNA_01068	1172841	1174130	-
616	CCNA_01058	1159130	1159429	-
615	CCNA_01057	1157551	1159047	-
615	CCNA_01056	1156159	1157466	-
615	CCNA_01055	1154844	1156148	-
606	CCNA_01046	1141093	1141746	-
606	CCNA_01045	1140749	1141093	-
604	CCNA_01043	1139759	1139944	-
604	CCNA_01042	1137267	1139762	-
603	CCNA_01041	1136570	1136704	-
601	CCNA_01038	1132998	1133387	-
601.1	CCNA_01037	1132130	1132891	-
600	CCNA_01036	1129199	1132048	-
596	CCNA_01030	1118884	1119501	-
595	CCNA_01029	1115733	1118816	-
593	CCNA_01027	1113648	1114013	-
592	CCNA_01026	1112731	1113450	-
592	CCNA_01025	1112124	1112747	-
592	CCNA_01024	1111617	1112111	-
588	CCNA_01020	1103332	1104375	-
588	CCNA_01019	1100992	1103268	-
587	CCNA_01018	1099898	1100821	-
584	CCNA_01014	1094791	1095267	-
582	CCNA_01011	1091049	1092254	-
582	CCNA_01010	1089523	1091064	-
582	CCNA_01009	1088589	1089404	-
582	CCNA_01008	1086800	1088464	-
582	CCNA_01007	1086496	1086663	-
580	CCNA_01003	1084761	1085081	-
580	CCNA_01002	1083961	1084761	-
580	CCNA_01001	1083029	1083940	-
573	CCNA_00994	1075409	1077076	-
572	CCNA_00993	1073710	1075248	-
571	CCNA_00992	1072625	1073638	-
570	CCNA_00991	1072114	1072560	-
570	CCNA_00990	1071582	1072052	-
568	CCNA_00988	1068127	1069569	-
566	CCNA_00985	1064610	1066802	-
566	CCNA_00984	1064062	1064613	-
566	CCNA_00983	1062171	1063988	-
562	CCNA_00976	1055002	1056786	-
560	CCNA_00973	1050375	1050782	-
558	CCNA_00971	1049148	1050041	-
556	CCNA_00969	1044122	1045882	-
554	CCNA_00967	1041399	1042019	-
552	CCNA_00965	1039915	1040613	-
551	CCNA_00964	1039648	1039740	-
550	CCNA_00963	1038937	1039353	-
550	CCNA_00962	1038480	1038926	-
548	CCNA_00958	1035956	1037278	-
540	CCNA_03944	1021470	1021586	-
540	CCNA_00943	1019355	1021466	-
540	CCNA_00942	1018428	1019351	-
540	CCNA_00941	1017151	1018374	-
537	CCNA_00938	1013086	1014273	-
536	CCNA_00937	1012655	1012924	-
534	CCNA_00935	1010693	1011679	-
531	CCNA_00928	1004428	1005102	-
531	CCNA_00927	1003804	1004418	-
530	CCNA_00926	1002665	1003636	-
529	CCNA_00925	1002018	1002560	-
529	CCNA_00924	1001739	1002017	-
524	CCNA_00917	994996	995262	-
524	CCNA_00916	994709	994999	-
522	CCNA_00914	993288	993815	-
521	CCNA_00913	993033	993209	-
521	CCNA_00912	991916	992983	-
521	CCNA_00911	991329	991919	-
521	CCNA_00910	990076	991266	-
521	CCNA_00909	989266	990003	-
521	CCNA_00908	988042	989181	-
521	CCNA_00907	987377	988105	-
521	CCNA_00906	986466	987380	-
521	CCNA_00905	985509	986396	-
519	CCNA_00901	980770	981606	-
517	CCNA_00899	977024	978094	-
517	CCNA_00898	976253	977020	-
515	CCNA_00896	975549	975920	-
510	CCNA_00890	967847	968767	-
509	CCNA_00889	967313	967756	-
505	CCNA_00885	964182	964730	-
505	CCNA_00884	963806	964192	-
505	CCNA_00883	963045	963803	-
504	CCNA_00882	961855	962853	-
503	CCNA_00881	960947	961699	-
